"time","customPlant.v_psgr","customPlant.v_trolley","customPlant.x_psgr","customPlant.x_trolley","pid.D.x","pid.I.y","der(customPlant.v_psgr)","der(customPlant.v_trolley)","der(customPlant.x_psgr)","der(customPlant.x_trolley)","der(pid.D.x)","der(pid.I.y)","multiSum.u[1]","multiSum.u[2]","multiSum.y","pid.Add.y","pid.D.y","pid.P.y","pid.y","customPlant.F_traction","lookUp.v_ideal","pid.Add.u1","pid.Add.u2","pid.Add.u3","pid.D.u","pid.Gain.u","pid.Gain.y","pid.I.u","pid.P.u","pid.u","product.u1","product.y"
164.4,-4.630478627753715e-07,10.0094515065835,3.35893503367794e-05,1477.171427152666,-0.009452482140424342,1.007142126828806,5.004199737050795e-09,-0.0001299705616233411,-4.630478627753715e-07,10.0094515065835,0.0001299839941327611,-0.0001424392297821199,-10.0094515065835,10,-0.009451506583502578,0.9977003758145212,9.755569217641952e-06,-0.009451506583502578,328.6220992320997,328.6220992320997,10,-0.009451506583502578,1.007142126828806,9.755569217641952e-06,-0.009451506583502578,0.9977003758145212,328.6220992320997,-0.009451506583502578,-0.009451506583502578,-0.009451506583502578,10.0094515065835,-10.0094515065835
165,-4.593254370630936e-07,10.00937384657669,3.331347783099317e-05,1483.177075627535,-0.009374814120028514,1.007057001309108,4.955600762210862e-09,-0.0001289029365584049,-4.593254370630936e-07,10.00937384657669,0.0001289162578500845,-0.000141268852185959,-10.00937384657669,10,-0.009373846576689715,0.9976928301658066,9.675433387985877e-06,-0.009373846576689715,328.6196138497336,328.6196138497336,10,-0.009373846576689715,1.007057001309108,9.675433387985877e-06,-0.009373846576689715,0.9976928301658066,328.6196138497336,-0.009373846576689715,-0.009373846576689715,-0.009373846576689715,10.00937384657669,-10.00937384657669
165.6,-4.556214223641569e-07,10.00929682405923,3.303983741502286e-05,1489.182677686122,-0.009297783654142513,1.006972575307465,4.92681937675149e-09,-0.0001278439918992759,-4.556214223641569e-07,10.00929682405923,0.0001278572025426888,-0.0001401080818933795,-10.00929682405923,10,-0.009296824059234154,0.9976853471973144,9.595949083587157e-06,-0.009296824059234154,328.6171491129509,328.6171491129509,10,-0.009296824059234154,1.006972575307465,9.595949083587157e-06,-0.009296824059234154,0.9976853471973144,328.6171491129509,-0.009296824059234154,-0.009296824059234154,-0.009296824059234154,10.00929682405923,-10.00929682405923
166.2,-4.519340077128679e-07,10.00922043387965,3.276840873036903e-05,1495.18823370161,-0.009221385590725717,1.00688884319981,4.91942360204555e-09,-0.0001267936534230018,-4.519340077128679e-07,10.00922043387965,0.0001268067545951574,-0.000138956841268716,-10.00922043387965,10,-0.009220433879647771,0.9976779264309412,9.517110779455606e-06,-0.009220433879647771,328.6147048642741,328.6147048642741,10,-0.009220433879647771,1.00688884319981,9.517110779455606e-06,-0.009220433879647771,0.9976779264309412,328.6147048642741,-0.009220433879647771,-0.009220433879647771,-0.009220433879647771,10.00922043387965,-10.00922043387965
166.8,-4.482613309572349e-07,10.00914467093939,3.249917155834714e-05,1501.193744043306,-0.009145614830688025,1.006805799420491,4.935028078249663e-09,-0.0001257518475976959,-4.482613309572349e-07,10.00914467093939,0.0001257648405092597,-0.0001378150534742828,-10.00914467093939,10,-0.009144670939392086,0.9976705673940579,9.438912959396084e-06,-0.009144670939392086,328.6122809480287,328.6122809480287,10,-0.009144670939392086,1.006805799420491,9.438912959396084e-06,-0.009144670939392086,0.9976705673940579,328.6122809480287,-0.009144670939392086,-0.009144670939392086,-0.009144670939392086,10.00914467093939,-10.00914467093939
167.4,-4.446014787589692e-07,10.00906953019288,3.223210582008772e-05,1507.19920907664,-0.009070466327889885,1.006723438462272,4.975296473836152e-09,-0.0001247185015849475,-4.446014787589692e-07,10.00906953019288,0.0001247313866702724,-0.0001366826424703999,-10.00906953019288,10,-0.009069530192880038,0.9976632696194905,9.361350098470445e-06,-0.009069530192880038,328.6098772103373,328.6098772103373,10,-0.009069530192880038,1.006723438462272,9.361350098470445e-06,-0.009069530192880038,0.9976632696194905,328.6098772103373,-0.009069530192880038,-0.009069530192880038,-0.009069530192880038,10.00906953019288,-10.00906953019288
168,-4.409524865934834e-07,10.00899500664746,3.19671915765362e-05,1513.204629163167,-0.008995935089142263,1.006641754876334,5.041912010002848e-09,-0.0001236935432103456,-4.409524865934834e-07,10.00899500664746,0.0001237063219470282,-0.0001355595330150992,-10.00899500664746,10,-0.008995006647456449,0.9976560326457361,9.284416858136579e-06,-0.008995006647456449,328.6074934991902,328.6074934991902,10,-0.008995006647456449,1.006641754876334,9.284416858136579e-06,-0.008995006647456449,0.9976560326457361,328.6074934991902,-0.008995006647456449,-0.008995006647456449,-0.008995006647456449,10.00899500664746,-10.00899500664746
168.6,-4.37312338749893e-07,10.00892109536342,3.170440902845301e-05,1519.210004660565,-0.00892201617420667,1.006560743272272,5.136614907993531e-09,-0.0001226769010009264,-4.37312338749893e-07,10.00892109536342,0.0001226895743811243,-0.0001344456506644988,-10.00892109536342,10,-0.008921095363422893,0.9976488560166867,9.208107837766629e-06,-0.008921095363422893,328.6051296643549,328.6051296643549,10,-0.008921095363422893,1.006560743272272,9.208107837766629e-06,-0.008921095363422893,0.9976488560166867,328.6051296643549,-0.008921095363422893,-0.008921095363422893,-0.008921095363422893,10.00892109536342,-10.00892109536342
169.2,-4.33678968331015e-07,10.00884779145402,3.144373851641358e-05,1525.215335922637,-0.008848704695795141,1.006480398318096,5.261177732863643e-09,-0.0001216685041605176,-4.33678968331015e-07,10.00884779145402,0.000121681073315222,-0.0001333409217725622,-10.00884779145402,10,-0.008847791454021703,0.9976417392818088,9.13241773438031e-06,-0.008847791454021703,328.6027855574346,328.6027855574346,10,-0.008847791454021703,1.006480398318096,9.13241773438031e-06,-0.008847791454021703,0.9976417392818088,328.6027855574346,-0.008847791454021703,-0.008847791454021703,-0.008847791454021703,10.00884779145402,-10.00884779145402
169.8,-4.300502572533688e-07,10.00877509008544,3.118516052080825e-05,1531.22062329931,-0.008775995819570245,1.006400714740233,5.417416540204551e-09,-0.000120668282580884,-4.300502572533688e-07,10.00877509008544,0.0001206807484467766,-0.0001322452734912057,-10.00877509008544,10,-0.008775090085443082,0.997634681996062,9.057341271625358e-06,-0.008775090085443082,328.6004610318424,328.6004610318424,10,-0.008775090085443082,1.006400714740233,9.057341271625358e-06,-0.008775090085443082,0.997634681996062,328.6004610318424,-0.008775090085443082,-0.008775090085443082,-0.008775090085443082,10.00877509008544,-10.00877509008544
170.0000000171017,-4.288413487389392e-07,10.00875098936397,3.109942949831591e-05,1533.222376236979,-0.008751892609096248,1.006374299614803,5.476850866079243e-09,-0.000120336680061047,-4.288413487389392e-07,10.00875098936397,0.0001203491120226246,-0.0001318820628037276,-10.00875098936397,10,-0.008750989363969452,0.9976323427021011,9.032451267956126e-06,-0.008750989363969452,328.599690516254,328.599690516254,10,-0.008750989363969452,1.006374299614803,9.032451267956126e-06,-0.008750989363969452,0.9976323427021011,328.599690516254,-0.008750989363969452,-0.008750989363969452,-0.008750989363969452,10.00875098936397,-10.00875098936397
170.0000000171017,-4.288413487389392e-07,10.00875098936397,3.109942949831591e-05,1533.222376236979,-0.008751892609096248,1.006374299614803,2.954076672811563,-2.954197004014773,-4.288413487389392e-07,10.00875098936397,-266.4814989862278,-0.03027294550569332,-10.00875098936397,8,-2.008750989363969,-21.0023676572979,-19.99999096754873,-2.008750989363969,-6917.750374455794,-6917.750374455794,8,-2.008750989363969,1.006374299614803,-19.99999096754873,-2.008750989363969,-21.0023676572979,-6917.750374455794,-2.008750989363969,-2.008750989363969,-2.008750989363969,10.00875098936397,-10.00875098936397
170.4,0.069322676122291,9.886605122473901,0.02035132298876523,1537.197400096458,-1.888469068724347,0.9946942758937545,0.03375056215817487,-0.2480856052097751,0.069322676122291,9.886605122473901,0.2483537075864946,-0.02843214234408316,-9.886605122473901,8,-1.886605122473901,-0.8732713840756823,0.01863946250446391,-1.886605122473901,-287.6377341243205,-287.6377341243205,8,-1.886605122473901,0.9946942758937545,0.01863946250446391,-1.886605122473901,-0.8732713840756823,-287.6377341243205,-1.886605122473901,-1.886605122473901,-1.886605122473901,9.886605122473901,-9.886605122473901
171,0.04416644257263124,9.743991706828639,0.05789430360634328,1543.085964607731,-1.745701721615797,0.9782890298957716,-0.08400228888187876,-0.2275984574531559,0.04416644257263124,9.743991706828639,0.2278437547845076,-0.02628288233969766,-9.743991706828639,8,-1.743991706828639,-0.7486025290612963,0.01710014787157155,-1.743991706828639,-246.574362959162,-246.574362959162,8,-1.743991706828639,0.9782890298957716,0.01710014787157155,-1.743991706828639,-0.7486025290612963,-246.574362959162,-1.743991706828639,-1.743991706828639,-1.743991706828639,9.743991706828639,-9.743991706828639
171.6,-0.002316675513452412,9.61313666412731,0.06959837381072752,1548.892541144038,-1.614706011295819,0.963119386275289,-0.05778619349024486,-0.2088632976292408,-0.002316675513452412,9.61313666412731,0.2091010873817726,-0.02431082726775627,-9.61313666412731,8,-1.61313666412731,-0.6343238061669337,0.01569347168508761,-1.61313666412731,-208.9332888195944,-208.9332888195944,8,-1.61313666412731,0.963119386275289,0.01569347168508761,-1.61313666412731,-0.6343238061669337,-208.9332888195944,-1.61313666412731,-1.61313666412731,-1.61313666412731,9.61313666412731,-9.61313666412731
172.2,-0.02065346207439073,9.493036733609735,0.06113382483009392,1554.623879027316,-1.494476889555993,0.9490836291619689,-0.006226098542341454,-0.1917236175338867,-0.02065346207439073,9.493036733609735,0.1918875443270977,-0.02250085745514783,-9.493036733609735,8,-1.493036733609735,-0.529551544985188,0.01440155946257793,-1.493036733609735,-174.4234487458848,-174.4234487458848,8,-1.493036733609735,0.9490836291619689,0.01440155946257793,-1.493036733609735,-0.529551544985188,-174.4234487458848,-1.493036733609735,-1.493036733609735,-1.493036733609735,9.493036733609735,-9.493036733609735
172.8,-0.01625655902628008,9.382778362086501,0.04942486456181706,1560.286152980766,-1.384101152774132,0.9360887021939076,0.01513966907926252,-0.1760354549831989,-0.01625655902628008,9.382778362086501,0.1762497022408044,-0.02083920516955209,-9.382778362086501,8,-1.382778362086501,-0.433461753016284,0.0132279068763097,-1.382778362086501,-142.7734364605658,-142.7734364605658,8,-1.382778362086501,0.9360887021939076,0.0132279068763097,-1.382778362086501,-0.433461753016284,-142.7734364605658,-1.382778362086501,-1.382778362086501,-1.382778362086501,9.382778362086501,-9.382778362086501
173.4,-0.007601522763032547,9.281529095597849,0.04239351459461795,1565.885014365292,-1.282743762234286,0.9240494363573624,0.01131116402579732,-0.1616725401807389,-0.007601522763032547,9.281529095597849,0.1618431661151698,-0.01931332488716184,-9.281529095597849,8,-1.281529095597849,-0.3453329928761164,0.0121466663643699,-1.281529095597849,-113.7456252438563,-113.7456252438563,8,-1.281529095597849,0.9240494363573624,0.0121466663643699,-1.281529095597849,-0.3453329928761164,-113.7456252438563,-1.281529095597849,-1.281529095597849,-1.281529095597849,9.281529095597849,-9.281529095597849
174,-0.003606310934071945,9.188529807594044,0.03930272377046273,1571.425637429197,-1.1896455689319,0.9128878529791575,0.002415229131085115,-0.1485174433002803,-0.003606310934071945,9.188529807594044,0.1486649440517661,-0.01791177616722872,-9.188529807594044,8,-1.188529807594044,-0.2644843412363302,0.01115761337855625,-1.188529807594044,-87.11573287736232,-87.11573287736232,8,-1.188529807594044,0.9128878529791575,0.01115761337855625,-1.188529807594044,-0.2644843412363302,-87.11573287736232,-1.188529807594044,-1.188529807594044,-1.188529807594044,9.188529807594044,-9.188529807594044
174.6,-0.003642389738421732,9.1030878210104,0.03724609669855015,1576.912761242875,-1.104113008527284,0.9025325317485577,-0.001554203500604162,-0.1364648945357826,-0.003642389738421732,9.1030878210104,0.1365968148109108,-0.01662411999807665,-9.1030878210104,8,-1.1030878210104,-0.1903034140929944,0.0102518751688474,-1.1030878210104,-62.68205259441695,-62.68205259441695,8,-1.1030878210104,0.9025325317485577,0.0102518751688474,-1.1030878210104,-0.1903034140929944,-62.68205259441695,-1.1030878210104,-1.1030878210104,-1.1030878210104,9.1030878210104,-9.1030878210104
175.2,-0.004575425616459217,9.024570738496458,0.03476582048019549,1582.350727472212,-1.025513068953521,0.8929180414521045,-0.001118955908156666,-0.1254191259306714,-0.004575425616459217,9.024570738496458,0.1255568730735857,-0.01544082581537498,-9.024570738496458,8,-1.024570738496458,-0.1222293924737226,0.009423304570630455,-1.024570738496458,-40.25986209515698,-40.25986209515698,8,-1.024570738496458,0.8929180414521045,0.009423304570630455,-1.024570738496458,-0.1222293924737226,-40.25986209515698,-1.024570738496458,-1.024570738496458,-1.024570738496458,9.024570738496458,-9.024570738496458
175.8,-0.0047988822239587,8.95240082605665,0.03190948363892812,1587.743515274206,-0.9532670698283855,0.8839844140780688,0.0003194809010723405,-0.1152936725645091,-0.0047988822239587,8.95240082605665,0.1154190215156583,-0.01435318686061697,-8.95240082605665,8,-0.9524008260566497,-0.05975397426122253,0.008662437717358307,-0.9524008260566497,-19.681737057734,-19.681737057734,8,-0.9524008260566497,0.8839844140780688,0.008662437717358307,-0.9524008260566497,-0.05975397426122253,-19.681737057734,-0.9524008260566497,-0.9524008260566497,-0.9524008260566497,8.95240082605665,-8.95240082605665
176.4,-0.004361891654876961,8.886050208041123,0.02914072619363122,1593.094771262402,-0.8868466650127903,0.8756766932213444,0.0009713235056237674,-0.1060094288284526,-0.004361891654876961,8.886050208041123,0.1061205717704119,-0.0133532477670765,-8.886050208041123,8,-0.886050208041123,-0.00240894510310552,0.007964569716673031,-0.886050208041123,-0.7934572502001264,-0.7934572502001264,8,-0.886050208041123,0.8756766932213444,0.007964569716673031,-0.886050208041123,-0.00240894510310552,-0.7934572502001264,-0.886050208041123,-0.886050208041123,-0.886050208041123,8.886050208041123,-8.886050208041123
177,-0.003789644295032888,8.825035886593255,0.0266987442062864,1598.407841213953,-0.8257683691292225,0.8679444562411713,0.0008557962014137114,-0.09749445357324474,-0.003789644295032888,8.825035886593255,0.09759656615967488,-0.01243372950023399,-8.825035886593255,8,-0.8250358865932554,0.05023339500758617,0.007324825359670273,-0.8250358865932554,16.54585296259039,16.54585296259039,8,-0.8250358865932554,0.8679444562411713,0.007324825359670273,-0.8250358865932554,0.05023339500758617,16.54585296259039,-0.8250358865932554,-0.8250358865932554,-0.8250358865932554,8.825035886593255,-8.825035886593255
177.6,-0.003368935222427681,8.768916186334556,0.02456055298390319,1603.685792580327,-0.7695899816950066,0.860741475012925,0.0005557647989570661,-0.08968337014709737,-0.003368935222427681,8.768916186334556,0.08977703937679322,-0.01158797577728728,-8.768916186334556,8,-0.7689161863345557,0.09856324228287794,0.006737953604508685,-0.7689161863345557,32.46471623274492,32.46471623274492,8,-0.7689161863345557,0.860741475012925,0.006737953604508685,-0.7689161863345557,0.09856324228287794,32.46471623274492,-0.7689161863345557,-0.7689161863345557,-0.7689161863345557,8.768916186334556,-8.768916186334556
178.2,-0.003093882071540587,8.717287009718635,0.02262634997232029,1608.931438582039,-0.7179069584584724,0.8540253528075907,0.0003890074627456488,-0.08251657474800538,-0.003093882071540587,8.717287009718635,0.08260247204832698,-0.01080989663334498,-8.717287009718635,8,-0.7172870097186355,0.1429378304873248,0.006199487398369507,-0.7172870097186355,47.08079805630862,47.08079805630862,8,-0.7172870097186355,0.8540253528075907,0.006199487398369507,-0.7172870097186355,0.1429378304873248,47.08079805630862,-0.7172870097186355,-0.7172870097186355,-0.7172870097186355,8.717287009718635,-8.717287009718635
178.8,-0.002874977397287065,8.669778354090401,0.02083702608598422,1614.147360814252,-0.6703488893215205,0.8477571836133704,0.0003570938245699263,-0.07593970702200119,-0.002874977397287065,8.669778354090401,0.07601857613835196,-0.01009391593165647,-8.669778354090401,8,-0.6697783540904005,0.1836841818341692,0.005705352311199396,-0.6697783540904005,60.50181286219863,60.50181286219863,8,-0.6697783540904005,0.8477571836133704,0.005705352311199396,-0.6697783540904005,0.1836841818341692,60.50181286219863,-0.6697783540904005,-0.6697783540904005,-0.6697783540904005,8.669778354090401,-8.669778354090401
179.4,-0.002657750868071137,8.626051315109294,0.01917659007709236,1619.335928809514,-0.6265764961135678,0.8419012573148377,0.0003666087424976296,-0.06990315929986175,-0.002657750868071137,8.626051315109294,0.06997554223156408,-0.009434926203606841,-8.626051315109294,8,-0.6260513151092937,0.2211017522482852,0.005251810042741223,-0.6260513151092937,72.82639530771797,72.82639530771797,8,-0.6260513151092937,0.8419012573148377,0.005251810042741223,-0.6260513151092937,0.2211017522482852,72.82639530771797,-0.6260513151092937,-0.6260513151092937,-0.6260513151092937,8.626051315109294,-8.626051315109294
180,-0.002439009983479711,8.58579552526809,0.017647590777498,1624.499316838587,-0.5862790717236908,0.8364248064954986,0.0003561221593295717,-0.0643616511947509,-0.002439009983479711,8.58579552526809,0.0644281212562392,-0.008828250045833159,-8.58579552526809,8,-0.5857955252680895,0.2554647457834213,0.004835464556012248,-0.5857955252680895,84.14486260026193,84.14486260026193,8,-0.5857955252680895,0.8364248064954986,0.004835464556012248,-0.5857955252680895,0.2554647457834213,84.14486260026193,-0.5857955252680895,-0.5857955252680895,-0.5857955252680895,8.58579552526809,-8.58579552526809
180.6,-0.002233662411929301,8.548726570572128,0.01624677989202599,1629.639520991803,-0.549171890969785,0.8312977490126894,0.0003259670019513091,-0.05927381902556691,-0.002233662411929301,8.548726570572128,0.05933485034528688,-0.008269601188206879,-8.548726570572128,8,-0.5487265705721285,0.2870243824171264,0.004453203976565456,-0.5487265705721285,94.53996146258662,94.53996146258662,8,-0.5487265705721285,0.8312977490126894,0.004453203976565456,-0.5487265705721285,0.2870243824171264,94.53996146258662,-0.5487265705721285,-0.5487265705721285,-0.5487265705721285,8.548726570572128,-8.548726570572128
181.2,-0.002048114017634967,8.514583767129292,0.0149632125047597,1634.75837395949,-0.5149939860679449,0.8264924652486922,0.0002934605390524204,-0.05460185857519093,-0.002048114017634967,8.514583767129292,0.05465790352716838,-0.007755050985862551,-8.514583767129292,8,-0.5145837671292917,0.3160108875059329,0.004102189386532284,-0.5145837671292917,104.0875234186587,104.0875234186587,8,-0.5145837671292917,0.8264924652486922,0.004102189386532284,-0.5145837671292917,0.3160108875059329,104.0875234186587,-0.5145837671292917,-0.5145837671292917,-0.5145837671292917,8.514583767129292,-8.514583767129292
181.8,-0.001880633123373313,8.483128100745226,0.01378535679912248,1639.857558799743,-0.4835060831087111,0.8219835906230802,0.0002655891874724053,-0.05031120050215744,-0.001880633123373313,8.483128100745226,0.05036267615083603,-0.007280997367802308,-8.483128100745226,8,-0.4831281007452262,0.3426353135127037,0.003779823634849633,-0.4831281007452262,112.8570648333863,112.8570648333863,8,-0.4831281007452262,0.8219835906230802,0.003779823634849633,-0.4831281007452262,0.3426353135127037,112.8570648333863,-0.4831281007452262,-0.4831281007452262,-0.4831281007452262,8.483128100745226,-8.483128100745226
182.4,-0.001728215657680314,8.45414041066371,0.01270338681042702,1644.938621137082,-0.4544887837211652,0.8177478317525115,0.0002431639336492366,-0.04637022490087079,-0.001728215657680314,8.45414041066371,0.04641750824175003,-0.006844137464897406,-8.45414041066371,8,-0.4541404106637099,0.3670911516633549,0.003483730574553312,-0.4541404106637099,120.9123177593825,120.9123177593825,8,-0.4541404106637099,0.8177478317525115,0.003483730574553312,-0.4541404106637099,0.3670911516633549,120.9123177593825,-0.4541404106637099,-0.4541404106637099,-0.4541404106637099,8.45414041066371,-8.45414041066371
183,-0.001588159932152866,8.427419704366658,0.01170901543051508,1650.002980532231,-0.4277408780174122,0.8137637951020612,0.0002242763747978798,-0.04274999896351989,-0.001588159932152866,8.427419704366658,0.04279343727042328,-0.006441442213028273,-8.427419704366658,8,-0.4274197043666579,0.3895558272429462,0.003211736507542917,-0.4274197043666579,128.3117224569165,128.3117224569165,8,-0.4274197043666579,0.8137637951020612,0.003211736507542917,-0.4274197043666579,0.3895558272429462,128.3117224569165,-0.4274197043666579,-0.4274197043666579,-0.4274197043666579,8.427419704366658,-8.427419704366658
183.6,-0.00145895422150058,8.40278160008134,0.01079531979647487,1655.051941030993,-0.4030777851944998,0.8100118280080751,0.0002064679768073117,-0.03942403688222775,-0.00145895422150058,8.40278160008134,0.03946394428889517,-0.006070132880840129,-8.40278160008134,8,-0.4027816000813402,0.4101920790583309,0.002961851131595972,-0.4027816000813402,135.108881760698,135.108881760698,8,-0.4027816000813402,0.8100118280080751,0.002961851131595972,-0.4027816000813402,0.4101920790583309,135.108881760698,-0.4027816000813402,-0.4027816000813402,-0.4027816000813402,8.40278160008134,-8.40278160008134
184.2,-0.001340147355538615,8.380056910614158,0.009956063642060788,1660.08670079081,-0.380330135866279,0.8064738736008346,0.0001889010258407264,-0.03636808270489844,-0.001340147355538615,8.380056910614158,0.03640475381424507,-0.005727659727364978,-8.380056910614158,8,-0.380056910614158,0.4291492155078858,0.002732252521209233,-0.380056910614158,141.3529748035578,141.3529748035578,8,-0.380056910614158,0.8064738736008346,0.002732252521209233,-0.380056910614158,0.4291492155078858,141.3529748035578,-0.380056910614158,-0.380056910614158,-0.380056910614158,8.380056910614158,-8.380056910614158
184.8,-0.001231577044111987,8.359090392340752,0.009185104186168769,1665.108360628474,-0.3593425194396745,0.8031333419859669,0.0001729755857646159,-0.03355991973165855,-0.001231577044111987,8.359090392340752,0.03359361879959091,-0.00541168314863736,-8.359090392340752,8,-0.359090392340752,0.4465642206344396,0.002521270989224722,-0.359090392340752,147.089121327662,147.089121327662,8,-0.359090392340752,0.8031333419859669,0.002521270989224722,-0.359090392340752,0.4465642206344396,147.089121327662,-0.359090392340752,-0.359090392340752,-0.359090392340752,8.359090392340752,-8.359090392340752
185.4,-0.001132145310450267,8.339739564290261,0.008476515046860462,1670.117932104603,-0.3399723020147086,0.7999749884070404,0.000159286211631602,-0.03097919163358743,-0.001132145310450267,8.339739564290261,0.03101016284566791,-0.005120055880666204,-8.339739564290261,8,-0.3397395642902605,0.4625628013612603,0.0023273772444804,-0.3397395642902605,152.3587266226282,152.3587266226282,8,-0.3397395642902605,0.7999749884070404,0.0023273772444804,-0.3397395642902605,0.4625628013612603,152.3587266226282,-0.3397395642902605,-0.3397395642902605,-0.3397395642902605,8.339739564290261,-8.339739564290261
186,-0.001040515350599518,8.321873645667193,0.007825086798834697,1675.116344825444,-0.3220885626264346,0.7969848032036611,0.0001468693648560671,-0.02860724257343375,-0.001040515350599518,8.321873645667193,0.02863570966071411,-0.004850806987324509,-8.321873645667193,8,-0.3218736456671927,0.4772603271288881,0.002149169592419731,-0.3218736456671927,157.1997910226818,157.1997910226818,8,-0.3218736456671927,0.7969848032036611,0.002149169592419731,-0.3218736456671927,0.4772603271288881,157.1997910226818,-0.3218736456671927,-0.3218736456671927,-0.3218736456671927,8.321873645667193,-8.321873645667193
186.6,-0.0009560345431314039,8.305372574585407,0.007226386586554506,1680.104453201452,-0.3055711108917,0.7941499099559808,0.0001346223068755724,-0.02642697028735144,-0.0009560345431314039,8.305372574585407,0.02645313819891022,-0.004602127072148643,-8.305372574585407,8,-0.305372574585407,0.490762698433504,0.001985363062930179,-0.305372574585407,161.6471959854309,161.6471959854309,8,-0.305372574585407,0.7941499099559808,0.001985363062930179,-0.305372574585407,0.490762698433504,161.6471959854309,-0.305372574585407,-0.305372574585407,-0.305372574585407,8.305372574585407,-8.305372574585407
187.2,-0.0008786593618238708,8.290126116750704,0.006676285409005366,1685.08304260461,-0.290309594695969,0.791458472690555,0.0001228657475548,-0.02442269325960713,-0.0008786593618238708,8.290126116750704,0.02444674998325695,-0.004372354845711082,-8.290126116750704,8,-0.2901261167507041,0.5031671353925,0.001834779452649093,-0.2901261167507041,165.7329638292383,165.7329638292383,8,-0.2901261167507041,0.791458472690555,0.001834779452649093,-0.2901261167507041,0.5031671353925,165.7329638292383,-0.2901261167507041,-0.2901261167507041,-0.2901261167507041,8.290126116750704,-8.290126116750704
187.8,-0.0008080510951180925,8.27603305137815,0.006170653440084608,1690.052835006768,-0.2762026852010991,0.7888996109077859,0.0001126485572989918,-0.02258002995674923,-0.0008080510951180925,8.27603305137815,0.02260214791679725,-0.004159964856961606,-8.27603305137815,8,-0.2760330513781497,0.51456289775913,0.001696338229493777,-0.2760330513781497,169.4864948913217,169.4864948913217,8,-0.2760330513781497,0.7888996109077859,0.001696338229493777,-0.2760330513781497,0.51456289775913,169.4864948913217,-0.2760330513781497,-0.2760330513781497,-0.2760330513781497,8.27603305137815,-8.27603305137815
188.4,-0.0007432460335397989,8.26300042470251,0.005705598965589607,1695.01449416133,-0.2631573295275532,0.7864633214908937,0.0001040640882096243,-0.02088578856413056,-0.0007432460335397989,8.26300042470251,0.02090612592958106,-0.003963556243232622,-8.26300042470251,8,-0.2630004247025095,0.5250319450388208,0.001569048250436578,-0.2630004247025095,172.9347849565663,172.9347849565663,8,-0.2630004247025095,0.7864633214908937,0.001569048250436578,-0.2630004247025095,0.5250319450388208,172.9347849565663,-0.2630004247025095,-0.2630004247025095,-0.2630004247025095,8.26300042470251,-8.26300042470251
189,-0.0006833259281096009,8.250942866899816,0.00527783342383775,1699.968630354614,-0.2510880669209403,0.7841404071005843,9.603352223320534e-05,-0.01932786648242651,-0.0006833259281096009,8.250942866899816,0.01934656837833979,-0.003781842435883978,-8.250942866899816,8,-0.2509428668998162,0.5346495404120093,0.001452000211241145,-0.2509428668998162,176.1026241773563,176.1026241773563,8,-0.2509428668998162,0.7841404071005843,0.001452000211241145,-0.2509428668998162,0.5346495404120093,176.1026241773563,-0.2509428668998162,-0.2509428668998162,-0.2509428668998162,8.250942866899816,-8.250942866899816
189.6,-0.0006280655724581827,8.239781965782319,0.004884573157052726,1704.915804770402,-0.2399164017570063,0.78192241039887,8.785837055567128e-05,-0.01789515851662178,-0.0006280655724581827,8.239781965782319,0.01791235811581928,-0.003613641721552826,-8.239781965782319,8,-0.2397819657823188,0.5434848043634257,0.001344359746874579,-0.2397819657823188,179.0127794277378,179.0127794277378,8,-0.2397819657823188,0.78192241039887,0.001344359746874579,-0.2397819657823188,0.5434848043634257,179.0127794277378,-0.2397819657823188,-0.2397819657823188,-0.2397819657823188,8.239781965782319,-8.239781965782319
190.2,-0.0005775744957128627,8.229445693951522,0.004523106091031065,1709.8565334894,-0.2295702300658472,0.7798015537750944,8.012703783763274e-05,-0.01657747318007647,-0.0005775744957128627,8.229445693951522,0.01659329270553622,-0.003457868609045328,-8.229445693951522,8,-0.2294456939515221,0.5516012209668228,0.001245361143250578,-0.2294456939515221,181.6861610632544,181.6861610632544,8,-0.2294456939515221,0.7798015537750944,0.001245361143250578,-0.2294456939515221,0.5516012209668228,181.6861610632544,-0.2294456939515221,-0.2294456939515221,-0.2294456939515221,8.229445693951522,-8.229445693951522
190.8,-0.0005315218530332434,8.21986788413321,0.004190650825498431,1714.791291158519,-0.2199833142927584,0.7777706840479306,7.367744961474892e-05,-0.0153654562768166,-0.0005315218530332434,8.21986788413321,0.0153800079182974,-0.00331352592235649,-8.21986788413321,8,-0.21986788413321,0.5590571015102046,0.00115430159548402,-0.21986788413321,184.1419756296162,184.1419756296162,8,-0.21986788413321,0.7777706840479306,0.00115430159548402,-0.21986788413321,0.5590571015102046,184.1419756296162,-0.21986788413321,-0.21986788413321,-0.21986788413321,8.21986788413321,-8.21986788413321
191.4,-0.0004891105162193452,8.210987748130947,0.003884667289995548,1719.720514360205,-0.2110948017268055,0.7758232216877627,6.826637057646823e-05,-0.0142505210402617,-0.0004891105162193452,8.210987748130947,0.01426390779005498,-0.003179697551043638,-8.210987748130947,8,-0.2109877481309468,0.5659060095154034,0.001070535958587471,-0.2109877481309468,186.3978658554553,186.3978658554553,8,-0.2109877481309468,0.7758232216877627,0.001070535958587471,-0.2109877481309468,0.5659060095154034,186.3978658554553,-0.2109877481309468,-0.2109877481309468,-0.2109877481309468,8.210987748130947,-8.210987748130947
